code,name,name_tv,gender,function,country_code,disciplines,events,birth_date
1933512,YEFREMOV David,David YEFREMOV,Male,Athlete,KAZ,['Athletics'],"[""Men's 110m Hurdles""]",1999-01-15
1933513,JEPKEMEI Daisy,Daisy JEPKEMEI,Female,Athlete,KAZ,['Athletics'],"[""Women's 10,000m"", ""Women's 3000m Steeplechase""]",1996-02-13
1933514,JERUTO Norah,Norah JERUTO,Female,Athlete,KAZ,['Athletics'],"[""Women's 3000m Steeplechase""]",1995-10-02
1933523,MATVEYEVA Yelizaveta,Yelizaveta MATVEYEVA,Female,Athlete,KAZ,['Athletics'],"[""Women's High Jump""]",2001-12-09
1933527,MAMAZHANOVA Zhanna,Zhanna MAMAZHANOVA,Female,Athlete,KAZ,['Athletics'],"[""Women's Marathon""]",1994-01-26
1933788,ALMEIDA Teresa,Teresa ALMEIDA,Female,Alternate Athlete,ANG,['Handball'],['Women'],1988-04-05
1933789,GRANJA Mary Zenaida,Mary Zenaida GRANJA,Female,Athlete,ECU,['Athletics'],"[""Women's Marathon""]",1995-04-23
1933793,CARDOZO LUCENA,CARDOZO LUCENA,Male,Athlete,PAR,['Football'],['Men'],1994-10-19
1933807,CAMPOS Daniela,Daniela CAMPOS,Female,Athlete,POR,['Cycling Road'],"[""Women's Road Race""]",2002-03-31
1933810,OLIVEIRA Nelson,Nelson OLIVEIRA,Male,Athlete,POR,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",1989-03-06
1933812,COSTA Rui,Rui COSTA,Male,Athlete,POR,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",1986-10-05
1933816,LEITAO Iuri,Iuri LEITAO,Male,Athlete,POR,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium""]",1998-07-03
1933817,OLIVEIRA Ivo,Ivo OLIVEIRA,Male,Alternate Athlete,POR,['Cycling Track'],"[""Men's Madison""]",1996-09-05
1933819,MARTINS Maria,Maria MARTINS,Female,Athlete,POR,['Cycling Track'],"[""Women's Omnium""]",1999-07-09
1933821,OLIVEIRA Rui,Rui OLIVEIRA,Male,Athlete,POR,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium""]",1996-09-05
1933823,QUEIROS Raquel,Raquel QUEIROS,Female,Athlete,POR,['Cycling Mountain Bike'],"[""Women's Cross-country""]",2000-03-16
1933998,SUAREZ Gabriela Anahi,Gabriela Anahi SUAREZ,Female,Athlete,ECU,['Athletics'],"[""Women's 200m""]",2001-02-02
1934027,FERNANDEZ Marcelo,Marcelo FERNANDEZ,Male,Athlete,PAR,['Football'],['Men'],2001-10-25
1934049,PEREZ Marcelo,Marcelo PEREZ,Male,Athlete,PAR,['Football'],['Men'],2001-03-23
1934254,DEMPFLE-OLIN Sanoa,Sanoa DEMPFLE-OLIN,Female,Athlete,CAN,['Surfing'],['Women'],2005-07-03
1934263,ALVAREZ Patricia,Patricia ALVAREZ,Female,Athlete,ESP,['Hockey'],['Women'],1998-03-04
1934264,AMUNDSON Constanza,Constanza AMUNDSON,Female,Athlete,ESP,['Hockey'],['Women'],1998-02-12
1934268,BARRIOS Laura,Laura BARRIOS,Female,Athlete,ESP,['Hockey'],['Women'],2000-09-04
1934269,BARRIOS Sara,Sara BARRIOS,Female,Athlete,ESP,['Hockey'],['Women'],2000-09-04
1934275,GARCIA Begona,Begona GARCIA,Female,Athlete,ESP,['Hockey'],['Women'],1995-07-19
1934276,GINE Xantal,Xantal GINE,Female,Athlete,ESP,['Hockey'],['Women'],1992-09-23
1934277,IGLESIAS Belen,Belen IGLESIAS,Female,Athlete,ESP,['Hockey'],['Women'],1996-07-06
1934278,JIMENEZ Lucia,Lucia JIMENEZ,Female,Athlete,ESP,['Hockey'],['Women'],1997-01-08
1934281,LOPEZ Maria,Maria LOPEZ,Female,Athlete,ESP,['Hockey'],['Women'],1990-02-16
1934284,PEREZ Blanca,Blanca PEREZ,Female,Athlete,ESP,['Hockey'],['Women'],2003-09-17
1934285,PEREZ Clara,Clara PEREZ,Female,Athlete,ESP,['Hockey'],['Women'],2001-07-26
1934286,PEREZ Beatriz,Beatriz PEREZ,Female,Athlete,ESP,['Hockey'],['Women'],1991-05-04
1934287,RIERA Lola,Lola RIERA,Female,Athlete,ESP,['Hockey'],['Women'],1991-06-25
1934289,SEGU Marta,Marta SEGU,Female,Athlete,ESP,['Hockey'],['Women'],1995-06-22
1934291,STRAPPATO Julia,Julia STRAPPATO,Female,Athlete,ESP,['Hockey'],['Women'],2000-01-16
1934293,TORRES-QUEVEDO Alejandra,Alejandra TORRES-QUEVEDO,Female,Athlete,ESP,['Hockey'],['Women'],1999-09-30
1934295,ALONSO Alejandro,Alejandro ALONSO,Male,Athlete,ESP,['Hockey'],['Men'],1999-02-14
1934300,BASTERRA Jose Maria,Jose Maria BASTERRA,Male,Athlete,ESP,['Hockey'],['Men'],1997-01-03
1934301,BONASTRE Jordi,Jordi BONASTRE,Male,Athlete,ESP,['Hockey'],['Men'],2000-08-07
1934305,CALZADO Luis,Luis CALZADO,Male,Athlete,ESP,['Hockey'],['Men'],2000-11-15
1934307,CLAPES Gerard,Gerard CLAPES,Male,Athlete,ESP,['Hockey'],['Men'],2000-09-13
1934309,CUNILL Pepe,Pepe CUNILL,Male,Athlete,ESP,['Hockey'],['Men'],2001-07-09
1934311,de IGNACIO-SIMO Eduard,Eduard de IGNACIO-SIMO,Male,Athlete,ESP,['Hockey'],['Men'],2000-03-03
1934312,FONT Bruno,Bruno FONT,Male,Athlete,ESP,['Hockey'],['Men'],2004-11-15
1934313,GISPERT Xavier,Xavier GISPERT,Male,Athlete,ESP,['Hockey'],['Men'],1999-04-01
1934315,IGLESIAS Alvaro,Alvaro IGLESIAS,Male,Athlete,ESP,['Hockey'],['Men'],1993-03-01
1934316,LACALLE Borja,Borja LACALLE,Male,Athlete,ESP,['Hockey'],['Men'],2001-05-21
1934317,MENINI Joaquin,Joaquin MENINI,Male,Athlete,ESP,['Hockey'],['Men'],1991-08-18
1934318,MIRALLES Marc,Marc MIRALLES,Male,Athlete,ESP,['Hockey'],['Men'],1997-11-14
1934323,RECASENS Marc,Marc RECASENS,Male,Athlete,ESP,['Hockey'],['Men'],1999-09-13
1934325,REYNE Marc,Marc REYNE,Male,Athlete,ESP,['Hockey'],['Men'],1999-05-18
1934326,RODRIGUEZ Ignacio,Ignacio RODRIGUEZ,Male,Athlete,ESP,['Hockey'],['Men'],1996-06-12
1934329,VILALLONGA Rafael,Rafael VILALLONGA,Male,Athlete,ESP,['Hockey'],['Men'],2001-11-28
1934330,VIZCAINO Marc,Marc VIZCAINO,Male,Athlete,ESP,['Hockey'],['Men'],1999-04-30
1934346,PEREZ GRASSET Macarena,Macarena PEREZ GRASSET,Female,Athlete,CHI,['Cycling BMX Freestyle'],"[""Women's Park""]",1996-12-19
1934359,MOLINA VERGARA Mauricio,Mauricio MOLINA VERGARA,Male,Athlete,CHI,['Cycling BMX Racing'],['Men'],2001-08-23
1934362,BURGHER Niesha,Niesha BURGHER,Female,Athlete,JAM,['Athletics'],"[""Women's 200m""]",2002-08-08
1934383,van BERKEL Lucas,VAN BERKEL,Male,Athlete,CAN,['Volleyball'],['Men'],1991-11-29
1934384,LUI Justin,LUI,Male,Athlete,CAN,['Volleyball'],['Men'],2000-05-08
1934394,WALSH Brett James,WALSH,Male,Athlete,CAN,['Volleyball'],['Men'],1994-02-19
1934396,HOFER Brodie,HOFER,Male,Athlete,CAN,['Volleyball'],['Men'],2000-04-27
1934397,SZWARC Arthur,SZWARC,Male,Athlete,CAN,['Volleyball'],['Men'],1995-03-30
1934399,DEMYANENKO Danny,DEMYANENKO,Male,Athlete,CAN,['Volleyball'],['Men'],1994-07-13
1934410,HOAG Nicholas,HOAG,Male,Athlete,CAN,['Volleyball'],['Men'],1992-08-19
1934416,HERR Luke,HERR,Male,Athlete,CAN,['Volleyball'],['Men'],1994-07-18
1934421,KETRZYNSKI Xander,WASSENAAR KETRZYNSKI,Male,Athlete,CAN,['Volleyball'],['Men'],2000-01-27
1934422,LOEPPKY Eric,LOEPPKY,Male,Athlete,CAN,['Volleyball'],['Men'],1998-08-01
1934424,MAAR Stephen Timothy,MAAR,Male,Athlete,CAN,['Volleyball'],['Men'],1994-12-06
1934428,BARNES Ryley Brendan,BARNES,Male,Athlete,CAN,['Volleyball'],['Men'],1993-10-11
1934431,McCARTHY Fynnian Lionel,MCCARTHY,Male,Athlete,CAN,['Volleyball'],['Men'],1999-12-04
1934477,VIDAURRE KOSSMANN Martin,Martin VIDAURRE KOSSMANN,Male,Athlete,CHI,['Cycling Mountain Bike'],"[""Men's Cross-country""]",2000-02-18
1934524,SOTO CAMPOS Catalina,Catalina SOTO CAMPOS,Female,Athlete,CHI,['Cycling Road'],"[""Women's Road Race""]",2001-04-08
1934531,SEPULVEDA Eduardo,Eduardo SEPULVEDA,Male,Athlete,ARG,['Cycling Road'],"[""Men's Road Race""]",1991-06-13
1934579,HELLVIG Jonatan,Jonatan HELLVIG,Male,Athlete,SWE,['Beach Volleyball'],['Men'],2001-10-05
1934586,AHMAN David,David AHMAN,Male,Athlete,SWE,['Beach Volleyball'],['Men'],2001-12-20
1934592,de BRUIN Marlize,Marlize de BRUIN,Female,Athlete,RSA,['Rugby Sevens'],['Women'],1994-11-11
1934594,LATEGAN Liske,Liske LATEGAN,Female,Athlete,RSA,['Rugby Sevens'],['Women'],1998-11-25
1934595,MALINGA Ayanda,Ayanda MALINGA,Female,Athlete,RSA,['Rugby Sevens'],['Women'],1998-06-23
1934596,MPUPHA Zintle,Zintle MPUPHA,Female,Athlete,RSA,['Rugby Sevens'],['Women'],1993-12-25
1934598,ROOS Nadine,Nadine ROOS,Female,Athlete,RSA,['Rugby Sevens'],['Women'],1996-05-09
1934599,SIMMERS Mathrin,Mathrin SIMMERS,Female,Athlete,RSA,['Rugby Sevens'],['Women'],1988-03-03
1934601,BALOYI Kemisetso,Kemisetso BALOYI,Female,Athlete,RSA,['Rugby Sevens'],['Women'],1998-03-08
1934603,LAMPRECHT Shiniqwa,Shiniqwa LAMPRECHT,Female,Athlete,RSA,['Rugby Sevens'],['Women'],2003-04-24
1934607,TSHIREMBA Maria,Maria TSHIREMBA,Female,Athlete,RSA,['Rugby Sevens'],['Women'],1995-12-29
1934613,JANSE van RENSBURG Libbie,Libbie JANSE van RENSBURG,Female,Athlete,RSA,['Rugby Sevens'],['Women'],1994-09-28
1934614,DOLF Byrhandre,Byrhandre DOLF,Female,Athlete,RSA,['Rugby Sevens'],['Women'],2003-07-04
1934615,GRAIN Veroeshka,Veroeshka GRAIN,Female,Athlete,RSA,['Rugby Sevens'],['Women'],1990-12-11
1934616,SOLONTSI Sizophila,Sizophila SOLONTSI,Female,Athlete,RSA,['Rugby Sevens'],['Women'],1992-03-09
1934774,FUERTES FERNANDEZ Laura,Laura FUERTES FERNANDEZ,Female,Athlete,ESP,['Boxing'],"[""Women's 50kg""]",1999-04-29
1934775,GHADFA DRISSI EL AISSAOUI Ayoub,Ayoub GHADFA DRISSI EL AISSAOUI,Male,Athlete,ESP,['Boxing'],"[""Men's +92kg""]",1998-12-06
1934778,IBARRECHE CONDE Oier,Oier IBARRECHE CONDE,Male,Athlete,ESP,['Boxing'],"[""Men's 63.5kg""]",2003-05-30
1934782,LOZANO SERRANO Rafael,Rafael LOZANO SERRANO,Male,Athlete,ESP,['Boxing'],"[""Men's 51kg""]",2004-12-27
1934789,QUILES BROTONS Jose,Jose QUILES BROTONS,Male,Athlete,ESP,['Boxing'],"[""Men's 57kg""]",1997-10-19
1934790,REYES PLA Enmanuel,Enmanuel REYES PLA,Male,Athlete,ESP,['Boxing'],"[""Men's 92kg""]",1992-12-14
1934822,INOSTROZA Arantza,Arantza INOSTROZA,Female,Athlete,CHI,['Fencing'],"[""Women's Foil Individual""]",2000-04-07
1935068,FERNANDEZ Gatito,Gatito FERNANDEZ,Male,Athlete,PAR,['Football'],['Men'],1988-03-29
1935072,FRUTOS Rodrigo,Rodrigo FRUTOS,Male,Athlete,PAR,['Football'],['Men'],2003-01-06
1935078,LAMBERT Margot,Margot LAMBERT,Female,Athlete,FRA,['Badminton'],"[""Women's Doubles""]",1999-03-15
1935079,TRAN Anne,Anne TRAN,Female,Athlete,FRA,['Badminton'],"[""Women's Doubles""]",1996-04-27
1935080,DELRUE Delphine,Delphine DELRUE,Female,Athlete,FRA,['Badminton'],['Mixed Doubles'],1998-11-06
1935081,QI Xuefei,Xuefei QI,Female,Athlete,FRA,['Badminton'],"[""Women's Singles""]",1992-02-28
1935083,CORVEE Lucas,Lucas CORVEE,Male,Athlete,FRA,['Badminton'],"[""Men's Doubles""]",1993-06-09
1935084,LABAR Ronan,Ronan LABAR,Male,Athlete,FRA,['Badminton'],"[""Men's Doubles""]",1989-05-03
1935085,POPOV Toma Junior,Toma Junior POPOV,Male,Athlete,FRA,['Badminton'],"[""Men's Doubles"", ""Men's Singles""]",1998-09-29
1935086,POPOV Christo,Christo POPOV,Male,Athlete,FRA,['Badminton'],"[""Men's Doubles""]",2002-03-08
1935087,GICQUEL Thom,Thom GICQUEL,Male,Athlete,FRA,['Badminton'],['Mixed Doubles'],1999-01-12
1935105,de JESUS Ronaldo,Ronaldo de JESUS,Male,Athlete,PAR,['Football'],['Men'],2001-04-21
1935109,NIEMANN Joaquin,Joaquin NIEMANN,Male,Athlete,CHI,['Golf'],"[""Men's Individual Stroke Play""]",1998-11-07
1935118,PEREIRA Mito,Mito PEREIRA,Male,Athlete,CHI,['Golf'],"[""Men's Individual Stroke Play""]",1995-03-31
1935135,SSENGONZI Jesse Ssuubi,Jesse Ssuubi SSENGONZI,Male,Athlete,UGA,['Swimming'],"[""Men's 100m Butterfly""]",2002-08-27
1935138,MUZITO Gloria Anna,Gloria Anna MUZITO,Female,Athlete,UGA,['Swimming'],"[""Women's 100m Freestyle""]",2002-11-29
1935140,VIERA Wilder,Wilder VIERA,Male,Athlete,PAR,['Football'],['Men'],2002-03-04
1935156,PAQUET Charles,Charles PAQUET,Male,Athlete,CAN,['Triathlon'],"[""Men's Individual""]",1997-07-12
1935162,MISLAWCHUK Tyler,Tyler MISLAWCHUK,Male,Athlete,CAN,['Triathlon'],"[""Men's Individual""]",1994-08-19
1935165,LEGAULT Emy,Emy LEGAULT,Female,Athlete,CAN,['Triathlon'],"[""Women's Individual""]",1996-04-05
1935199,ACOSTA FERNANDEZ Yasmani,Yasmani ACOSTA FERNANDEZ,Male,Athlete,CHI,['Wrestling'],"[""Men's Greco-Roman 130kg""]",1988-07-16
1935202,ALMANZA TRUYOL Nestor Evian,Nestor Evian ALMANZA TRUYOL,Male,Athlete,CHI,['Wrestling'],"[""Men's Greco-Roman 67kg""]",2002-07-28
1935335,ABAROA Cesar,Cesar ABAROA,Male,Athlete,CHI,['Rowing'],"[""Lightweight Men's Double Sculls""]",1996-11-18
1935337,SANHUEZA Eber,Eber SANHUEZA,Male,Athlete,CHI,['Rowing'],"[""Lightweight Men's Double Sculls""]",1998-04-23
1935342,ABRAHAM Antonia,Antonia ABRAHAM,Female,Athlete,CHI,['Rowing'],"[""Women's Pair""]",1997-07-07
1935343,ABRAHAM Melita,Melita ABRAHAM,Female,Athlete,CHI,['Rowing'],"[""Women's Pair""]",1997-07-07
1935374,TEJEDA Gladys,Gladys TEJEDA,Female,Athlete,PER,['Athletics'],"[""Women's Marathon""]",1985-09-30
1935387,ROJAS Luz Mery,Luz Mery ROJAS,Female,Athlete,PER,['Athletics'],"[""Women's Marathon""]",1993-06-20
1935401,ABUZHAKYNOVA Abiba,Abiba ABUZHAKYNOVA,Female,Athlete,KAZ,['Judo'],"['Women -48 kg', 'Mixed Team']",1997-07-04
1935402,BERLIKASH Kamila,Kamila BERLIKASH,Female,Athlete,KAZ,['Judo'],"['Women +78 kg', 'Mixed Team']",1999-11-09
1935405,KUYULOVA Esmigul,Esmigul KUYULOVA,Female,Athlete,KAZ,['Judo'],"['Women -63 kg', 'Mixed Team']",2002-05-11
1935408,SMETOV Yeldos,Yeldos SMETOV,Male,Athlete,KAZ,['Judo'],"['Men -60 kg', 'Mixed Team']",1992-09-09
1935410,KYRGYZBAYEV Gusman,Gusman KYRGYZBAYEV,Male,Athlete,KAZ,['Judo'],"['Men -66 kg', 'Mixed Team']",1992-09-28
1935412,SHAMSHAYEV Daniyar,Daniyar SHAMSHAYEV,Male,Athlete,KAZ,['Judo'],"['Men -73 kg', 'Mixed Team']",2001-08-03
1935413,ZHUBANAZAR Abylaikhan,Abylaikhan ZHUBANAZAR,Male,Athlete,KAZ,['Judo'],"['Men -81 kg', 'Mixed Team']",2000-02-15
1935414,SHARKHAN Nurlykhan,Nurlykhan SHARKHAN,Male,Athlete,KAZ,['Judo'],"['Men -100 kg', 'Mixed Team']",2000-04-18
1935417,BROVKOVA Mariya,Mariya BROVKOVA,Female,Athlete,KAZ,['Canoe Sprint'],"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]",2005-01-31
1935421,YEMELYANOV Sergey,Sergey YEMELYANOV,Male,Athlete,KAZ,['Canoe Sprint'],"[""Men's Canoe Single 1000m"", ""Men's Canoe Double 500m""]",1995-05-19
1935423,RAMATULLA Bekarys,Bekarys RAMATULLA,Male,Athlete,KAZ,['Canoe Sprint'],"[""Men's Kayak Single 1000m"", ""Men's Kayak Double 500m""]",2002-07-26
1935426,TOKARNYTSKYI Sergii,Sergii TOKARNYTSKYI,Male,Athlete,KAZ,['Canoe Sprint'],"[""Men's Kayak Double 500m""]",1993-02-01
1935431,KHAIDAROV Timur,Timur KHAIDAROV,Male,Athlete,KAZ,['Canoe Sprint'],"[""Men's Canoe Double 500m""]",1996-03-28
1935434,ISKAKOVA Rufina,Rufina ISKAKOVA,Female,Athlete,KAZ,['Canoe Sprint'],"[""Women's Canoe Double 500m""]",2003-10-13
1935463,PACHECO Christian,Christian PACHECO,Male,Athlete,PER,['Athletics'],"[""Men's Marathon""]",1993-05-26
1935464,RENDON MARTINEZ Ana,Ana RENDON MARTINEZ,Female,Athlete,COL,['Archery'],"[""Women's Individual"", 'Mixed Team']",1986-03-10
1935471,EZE Joy Ogbonne,Joy Ogbonne EZE,Female,Athlete,NGR,['Weightlifting'],"[""Women's 71kg""]",2004-06-06
1935477,GOMEZ Paula,Paula GOMEZ,Female,Athlete,CHI,['Canoe Sprint'],"[""Women's Canoe Double 500m""]",2001-11-07
1935491,MAILLIARD Maria Jose,Maria Jose MAILLIARD,Female,Athlete,CHI,['Canoe Sprint'],"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]",1991-01-24
1935494,LAWAL Rafiatu Folashade,Rafiatu Folashade LAWAL,Female,Athlete,NGR,['Weightlifting'],"[""Women's 59kg""]",1996-11-12
1935503,GARCIA LEON Kimberly,Kimberly GARCIA LEON,Female,Athlete,PER,['Athletics'],"[""Women's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",1993-10-19
1935509,INGA Evelyn,Evelyn INGA,Female,Athlete,PER,['Athletics'],"[""Women's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",1998-04-16
1935511,ROCO Karen,Karen ROCO,Female,Athlete,CHI,['Canoe Sprint'],"[""Women's Canoe Single 200m""]",1986-10-07
1935515,ANDIA Mary Luz,Mary Luz ANDIA,Female,Athlete,PER,['Athletics'],"[""Women's 20km Race Walk""]",2000-11-09
1935517,CASTILLO Ines Lucia,Ines Lucia CASTILLO,Female,Athlete,PER,['Badminton'],"[""Women's Singles""]",1999-12-07
1935518,RODRIGUEZ Cesar Augusto,Cesar Augusto RODRIGUEZ,Male,Athlete,PER,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",1997-06-26
1935525,CAMPOS Luis Henry,Luis Henry CAMPOS,Male,Athlete,PER,['Athletics'],"[""Men's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",1995-10-11
1935538,SYZDYKOV Alimkhan,Alimkhan SYZDYKOV,Male,Athlete,KAZ,['Wrestling'],"[""Men's Greco-Roman 130kg""]",1994-06-14
1935539,TURSYNOV Nursultan,Nursultan TURSYNOV,Male,Athlete,KAZ,['Wrestling'],"[""Men's Greco-Roman 87kg""]",1991-01-30
1935553,SULTANGALI Aidos,Aidos SULTANGALI,Male,Athlete,KAZ,['Wrestling'],"[""Men's Greco-Roman 60kg""]",1996-02-07
1935575,BURGOS Nicolas,Nicolas BURGOS,Male,Athlete,CHI,['Table Tennis'],"[""Men's Singles""]",2001-12-17
1935585,VALDIVIA Thalia,Thalia VALDIVIA,Female,Athlete,PER,['Athletics'],"[""Women's Marathon""]",1996-04-27
1935592,THOMAS Lanae-Tava,Lanae-Tava THOMAS,Female,Athlete,JAM,['Athletics'],"[""Women's 200m""]",2001-01-28
1935604,PALACIOS Alessia,Alessia PALACIOS,Female,Athlete,PER,['Rowing'],"[""Lightweight Women's Double Sculls""]",2000-07-06
1935607,YOUNG Charokee,Charokee YOUNG,Female,Athlete,JAM,['Athletics'],"[""Women's 4 x 400m Relay""]",2000-08-21
1935608,PALACIOS Valeria,Valeria PALACIOS,Female,Athlete,PER,['Rowing'],"[""Lightweight Women's Double Sculls""]",2000-07-06
1935611,SANGUINETI Adriana,Adriana SANGUINETI,Female,Athlete,PER,['Rowing'],"[""Women's Single Sculls""]",2000-05-02
1935642,ARCILA Santiago,Santiago ARCILA,Male,Athlete,COL,['Archery'],"[""Men's Individual"", ""Men's Team"", 'Mixed Team']",1999-12-03
1935644,HERNANDEZ VERA Andres,Andres HERNANDEZ VERA,Male,Athlete,COL,['Archery'],"[""Men's Individual"", ""Men's Team""]",2007-09-21
1935685,BARAJAS Angel,Angel BARAJAS,Male,Athlete,COL,['Artistic Gymnastics'],"['Men', ""Men's Horizontal Bar"", ""Men's Parallel Bars""]",2006-08-12
1935774,ABAD Nestor,Nestor ABAD,Male,Athlete,ESP,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",1993-03-29
1935779,CASABUENA Laura,Laura CASABUENA,Female,Athlete,ESP,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault""]",2005-12-26
1935780,DIALLO Thierno,Thierno DIALLO,Male,Athlete,ESP,['Artistic Gymnastics'],"['Men', ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",2000-11-22
1935784,MIR Nicolau,Nicolau MIR,Male,Athlete,ESP,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",2000-05-10
1935785,PEREZ Ana,Ana PEREZ,Female,Athlete,ESP,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault""]",1997-12-14
1935786,PETISCO Alba,Alba PETISCO,Female,Athlete,ESP,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault""]",2003-02-01
1935787,PLATA Joel,Joel PLATA,Male,Athlete,ESP,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",1998-03-20
1935792,ZAPATA Rayderley,Rayderley ZAPATA,Male,Athlete,ESP,['Artistic Gymnastics'],"['Men', ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",1993-05-26
1935793,ARNAU CAMARENA Ana,Ana ARNAU CAMARENA,Female,Athlete,ESP,['Rhythmic Gymnastics'],['Group All-Around'],2005-09-20
1935794,BAUTISTA Alba,Alba BAUTISTA,Female,Athlete,ESP,['Rhythmic Gymnastics'],['Individual All-Around'],2002-07-13
1935795,BEREZINA Polina,Polina BEREZINA,Female,Athlete,ESP,['Rhythmic Gymnastics'],['Individual All-Around'],1997-12-05
1935796,BERGUA NAVALES Ines,Ines BERGUA NAVALES,Female,Athlete,ESP,['Rhythmic Gymnastics'],['Group All-Around'],2004-05-29
1935805,MARTINEZ Mireia,Mireia MARTINEZ,Female,Athlete,ESP,['Rhythmic Gymnastics'],['Group All-Around'],2005-04-21
1935808,PEREZ FOS Patricia,Patricia PEREZ FOS,Female,Athlete,ESP,['Rhythmic Gymnastics'],['Group All-Around'],2004-08-08
1935810,SOLAUN Salma,Salma SOLAUN,Female,Athlete,ESP,['Rhythmic Gymnastics'],['Group All-Around'],2005-03-02
1935817,ROMERO ROSARIO Noemi,Noemi ROMERO ROSARIO,Female,Athlete,ESP,['Trampoline Gymnastics'],['Women'],2000-10-04
1935820,VEGA David,David VEGA,Male,Athlete,ESP,['Trampoline Gymnastics'],['Men'],1998-08-04
1935860,WEITZEIL Abbey,Abbey WEITZEIL,Female,Athlete,USA,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", 'Relay Only Athlete', 'Mixed 4 x 100m Medley Relay']",1996-12-03
1935869,ALEXY Jack,Jack ALEXY,Male,Athlete,USA,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 4 x 100m Freestyle Relay"", ""Men's 4 x 100m Medley Relay""]",2003-01-19
1935871,ARMSTRONG Hunter,Hunter ARMSTRONG,Male,Athlete,USA,['Swimming'],"[""Men's 100m Backstroke"", ""Men's 4 x 100m Freestyle Relay"", ""Men's 4 x 100m Medley Relay""]",2001-01-24
1935872,BACON Phoebe,Phoebe BACON,Female,Athlete,USA,['Swimming'],"[""Women's 200m Backstroke""]",2002-08-12
1935873,BERKOFF Katharine,Katharine BERKOFF,Female,Athlete,USA,['Swimming'],"[""Women's 100m Backstroke"", ""Women's 4 x 100m Medley Relay""]",2001-01-28
1935879,CONNOLLY Erika,Erika CONNOLLY,Female,Athlete,USA,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",1998-08-27
1935882,CASAS Shaine,Shaine CASAS,Male,Athlete,USA,['Swimming'],"[""Men's 200m Individual Medley""]",1999-12-25
1935887,CURRY Brooks,Brooks CURRY,Male,Athlete,USA,['Swimming'],"[""Men's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",2001-01-20
1935893,DENIGAN Mariah,Mariah DENIGAN,Female,Athlete,USA,['Marathon Swimming'],"[""Women's 10km""]",2003-05-30
1935895,DOUGLASS Kate,Kate DOUGLASS,Female,Athlete,USA,['Swimming'],"[""Women's 200m Breaststroke"", ""Women's 200m Individual Medley"", ""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay""]",2001-11-17
1935896,DRESSEL Caeleb,Caeleb DRESSEL,Male,Athlete,USA,['Swimming'],"[""Men's 100m Butterfly"", ""Men's 4 x 100m Freestyle Relay"", ""Men's 4 x 100m Medley Relay"", ""Men's 50m Freestyle"", 'Mixed 4 x 100m Medley Relay']",1996-08-16
1935900,FALLON Matt,Matt FALLON,Male,Athlete,USA,['Swimming'],"[""Men's 200m Breaststroke""]",2002-10-03
1935901,FINK Nic,Nic FINK,Male,Athlete,USA,['Swimming'],"[""Men's 100m Breaststroke"", ""Men's 4 x 100m Medley Relay"", 'Mixed 4 x 100m Medley Relay']",1993-07-03
